id,cityId,name,businessName,googleMapsUrl,rating,specialty,address,phone,bio,notes
66,2,,The Health and Healing Collective,https://www.google.com/maps/place/The+Health+and+Healing+Collective/data=!4m7!3m6!1s0x89c2297779b9fa17:0x31228c55f5656a30!8m2!3d40.2079215!4d-74.0466274!16s%2Fg%2F11qydnvrvj!19sChIJF_q5eXcpwokRMGpl9VWMIjE?authuser=0&hl=en&rclk=1,4.2,Nutritionist,,(313) 505-4913,"""Hannah has helped me so much along my nutrition journey.""",
67,2,,Intuitively Nourished,https://www.google.com/maps/place/Intuitively+Nourished/data=!4m7!3m6!1s0x4ba2a096ad4da549:0x69f11f443b3acb99!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11vrl19p7r!19sChIJSaVNrZagoksRmcs6O0Qf8Wk?authuser=0&hl=en&rclk=1,5,Nutritionist,,(201) 448-7156,"""Julianna is a great resource for diet",
68,2,,Team with ME: Nutrition & Fitness Consulting LLC,https://www.google.com/maps/place/Team+with+ME:+Nutrition+%26+Fitness+Consulting+LLC/data=!4m7!3m6!1s0x89c230374c44a061:0x50d32567c9674fb6!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11b7by3llh!19sChIJYaBETDcwwokRtk9nyWcl01A?authuser=0&hl=en&rclk=1,5,Nutritionist,,(732) 778-4462,,
69,2,,Startboost,https://www.google.com/maps/place/Startboost/data=!4m7!3m6!1s0x89c227140d99c0ad:0xfaf0677c90a9fb0f!8m2!3d40.2192977!4d-74.0124444!16s%2Fg%2F11p02dbxq0!19sChIJrcCZDRQnwokRD_upkHxn8Po?authuser=0&hl=en&rclk=1,,Nutritionist,617 Main St,(410) 845-6543,,
70,2,,Absolute Nutrition Counseling,https://www.google.com/maps/place/Absolute+Nutrition+Counseling/data=!4m7!3m6!1s0x89c229059dff8e87:0xc832b00ecee85093!8m2!3d40.2214381!4d-74.0876636!16s%2Fg%2F11sc_zl5t2!19sChIJh47_nQUpwokRk1Dozg6wMsg?authuser=0&hl=en&rclk=1,5,Nutritionist,3600 NJ,(732) 233-0264,"""HIGHLY recommend!""",
71,2,,Consistency Breeds Growth,https://www.google.com/maps/place/Consistency+Breeds+Growth/data=!4m7!3m6!1s0x89c185fd10e47d61:0x49546036140f1ee5!8m2!3d38.0416733!4d-98.4165515!16s%2Fg%2F11fmn0vx_0!19sChIJYX3kEP2FwYkR5R4PFDZgVEk?authuser=0&hl=en&rclk=1,4.9,Nutritionist,,(504) 931-8545,"""I've done two nutrition plans with them.""",
72,2,,Root Health Nutrition and Wellness,https://www.google.com/maps/place/Root+Health+Nutrition+and+Wellness/data=!4m7!3m6!1s0x89c231621c15dd15:0x4c4af80510951c61!8m2!3d40.3261452!4d-74.0436323!16s%2Fg%2F11ght8ktlm!19sChIJFd0VHGIxwokRYRyVEAX4Skw?authuser=0&hl=en&rclk=1,4.8,Nutritionist,39 Sycamore Ave,(732) 784-8378,"""The changes we made to her diet and the added supplements have been so easy.""",
73,2,,Herbalife Estados Unidos,https://www.google.com/maps/place/Herbalife+Estados+Unidos/data=!4m7!3m6!1s0x89c2263e3fcbc703:0x87db2557a3bad863!8m2!3d40.2192637!4d-74.0123959!16s%2Fg%2F11g9t0dgnq!19sChIJA8fLPz4mwokRY9i6o1cl24c?authuser=0&hl=en&rclk=1,,Nutritionist,617 Main St,(732) 621-4710,"""Her guidance on nutrition, tips and recipes are so helpful to me.""",
74,3,,Vitality Nutrition and Wellness Center,https://www.google.com/maps/place/Vitality+Nutrition+and+Wellness+Center/data=!4m7!3m6!1s0x89c0ea6da7b25e3f:0x1eacd4e83a59aba!8m2!3d39.3342541!4d-74.5793411!16s%2Fg%2F11cn8x1j41!19sChIJP16yp23qwIkRupqlg07N6gE?authuser=0&hl=en&rclk=1,4.7,Nutritionist,2000 Shore Rd UNIT 104,(609) 904-5627,"""She's an incredible resource of knowledge and experience.""",
75,3,,Janice Picking's Nutrition & Functional Medicine,https://www.google.com/maps/place/Janice+Picking%27s+Nutrition+%26+Functional+Medicine/data=!4m7!3m6!1s0x89c0c1df3e7adb93:0xf165d2214fead591!8m2!3d39.3356324!4d-74.5953714!16s%2Fg%2F1wbg09jk!19sChIJk9t6Pt_BwIkRkdXqTyHSZfE?authuser=0&hl=en&rclk=1,4.3,Nutritionist,646 Ocean Heights Ave #101,(609) 926-8400,"""I highly recommend Karly Rae",
76,3,,"Karly Rae, RDN Nutrition & Dietetics","https://www.google.com/maps/place/Karly+Rae,+RDN+Nutrition+%26+Dietetics/data=!4m7!3m6!1s0x89c0e9aed53cd2c9:0xb3ccf088bf5ff24!8m2!3d39.3600743!4d-74.5684513!16s%2Fg%2F11sjsgrq4s!19sChIJydI81a7pwIkRJP_1iwjPPAs?authuser=0&hl=en&rclk=1",5,Nutritionist,199 New Rd Suite #28,(609) 402-5276,"""Excellent services!""",
77,3,,Nancy Adler,https://www.google.com/maps/place/Nancy+Adler/data=!4m7!3m6!1s0x89c0ea1abbe14bc7:0x828ece31d46e7340!8m2!3d39.3479118!4d-74.5804524!16s%2Fg%2F11c549gwvz!19sChIJx0vhuxrqwIkRQHNu1DHOjoI?authuser=0&hl=en&rclk=1,5,Nutritionist,1201 New Rd #131,(609) 653-4900,"""She has given me great tips to make my favorite meals healthier!""",
78,3,,Georgia Saler RDN,https://www.google.com/maps/place/Georgia+Saler+RDN/data=!4m7!3m6!1s0x89c0ea6d08123ff1:0x612ec4af25e6cfce!8m2!3d39.3342287!4d-74.5793352!16s%2Fg%2F11qgb7qscj!19sChIJ8T8SCG3qwIkRzs_mJa_ELmE?authuser=0&hl=en&rclk=1,3,Nutritionist,2000 Shore Rd UNIT 104,(609) 904-5627,,
79,3,,"Holly Delong, RD - Dietitian Nutritionist","https://www.google.com/maps/place/Holly+Delong,+RD+-+Dietitian+Nutritionist/data=!4m7!3m6!1s0x89c0ea6d08123ff1:0xa9c9387f70a8fa0c!8m2!3d39.3342287!4d-74.5793352!16s%2Fg%2F11pkfs11n2!19sChIJ8T8SCG3qwIkRDPqocH84yak?authuser=0&hl=en&rclk=1",,Nutritionist,2000 Shore Rd UNIT 104,(617) 982-3658,,
80,3,,Render's Wellness,https://www.google.com/maps/place/Render%27s+Wellness/data=!4m7!3m6!1s0x89c0c3ba5e852fe5:0xb6f71658bc1c39fd!8m2!3d39.3946066!4d-74.6534902!16s%2Fg%2F1tfhh9gw!19sChIJ5S-FXrrDwIkR_TkcvFgW97Y?authuser=0&hl=en&rclk=1,5,Nutritionist,228 Alder Ave,(609) 927-2292,,
81,3,,"Haley Brennan, RD - Dietitian Nutritionist","https://www.google.com/maps/place/Haley+Brennan,+RD+-+Dietitian+Nutritionist/data=!4m7!3m6!1s0x89c0e56f24abb091:0x3d4993a68e64af75!8m2!3d39.491598!4d-74.463168!16s%2Fg%2F11vwsvqh30!19sChIJkbCrJG_lwIkRda9kjqaTST0?authuser=0&hl=en&rclk=1",0,Nutritionist,686 E Lake Front Cir,(617) 982-3658,"""Michelle helped me achieve all my nutritional goals.""",
82,3,,Michele Peters MS RDN,https://www.google.com/maps/place/Michele+Peters+MS+RDN/data=!4m7!3m6!1s0x89c23b80d3d40c03:0x306273ca47483eda!8m2!3d40.073132!4d-74.724323!16s%2Fg%2F11sjr5rzdt!19sChIJAwzU04A7wokR2j5IR8pzYjA?authuser=0&hl=en&rclk=1,5,Nutritionist,,(917) 601-6439,"""I cannot recommend Jenna highly enough!""",
83,3,,Just Yours Revitalized Nutrition,https://www.google.com/maps/place/Just+Yours+Revitalized+Nutrition/data=!4m7!3m6!1s0xa97a80286a8bc981:0xe1d63b449a87c49d!8m2!3d27.698638!4d-83.804601!16s%2Fg%2F11vby8dmkj!19sChIJgcmLaiiAeqkRncSHmkQ71uE?authuser=0&hl=en&rclk=1,5,Dietitian,,(904) 372-3422,,
84,3,,Living Fit Center LLC,https://www.google.com/maps/place/Living+Fit+Center+LLC/data=!4m7!3m6!1s0x89c0bf0b6dfad1b5:0x31f0baef77cb6682!8m2!3d39.2625438!4d-74.64476!16s%2Fg%2F1tgw5y7r!19sChIJtdH6bQu_wIkRgmbLd--68DE?authuser=0&hl=en&rclk=1,5,Nutritionist,110 Roosevelt Blvd # 110,(609) 840-6287,"""I feel so much happier and have a better understanding of my body and mind.""",
85,3,,"Sidebar Nutrition - Jamie Mastroberti MS,RDN","https://www.google.com/maps/place/Sidebar+Nutrition+-+Jamie+Mastroberti+MS,RDN/data=!4m7!3m6!1s0x89c23b67125c3889:0xec6fb5d168d55a24!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11fn489f44!19sChIJiThcEmc7wokRJFrVaNG1b-w?authuser=0&hl=en&rclk=1",5,Nutritionist,,(732) 977-9507,"""Julianna is a great resource for diet",
86,3,,Intuitively Nourished,https://www.google.com/maps/place/Intuitively+Nourished/data=!4m7!3m6!1s0x4ba2a096ad4da549:0x69f11f443b3acb99!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11vrl19p7r!19sChIJSaVNrZagoksRmcs6O0Qf8Wk?authuser=0&hl=en&rclk=1,5,Nutritionist,,(201) 448-7156,"""Ate so much food, learned new recipes and shed 4 lbs""",
87,3,,Eighty Nutrition,https://www.google.com/maps/place/Eighty+Nutrition/data=!4m7!3m6!1s0x89c23b31bb2dd101:0x4e0e2d2ae7364cf6!8m2!3d40.361819!4d-74.0390975!16s%2Fg%2F11n0nbhz0_!19sChIJAdEtuzE7wokR9kw25yotDk4?authuser=0&hl=en&rclk=1,5,Health consultant,4 lbs,,,
88,3,,"Cynthia C. Schweickhardt, MA","https://www.google.com/maps/place/Cynthia+C.+Schweickhardt,+MA/data=!4m7!3m6!1s0x89c0c02a7281aa8f:0xbe3f253781c47a3d!8m2!3d39.3146792!4d-74.5937175!16s%2Fg%2F1tdx0fw6!19sChIJj6qBcirAwIkRPXrEgTclP74?authuser=0&hl=en&rclk=1",,Nutritionist,1 E New York Ave,(609) 653-3429,,
89,3,,Tiffany Rios,https://www.google.com/maps/place/Tiffany+Rios/data=!4m7!3m6!1s0x89c0c02a4b23ffff:0xa4d254413853f67!8m2!3d39.3150601!4d-74.5960573!16s%2Fg%2F11rwxg10zz!19sChIJ__8jSyrAwIkRZz-FE0QlTQo?authuser=0&hl=en&rclk=1,0,Nutritionist,18 W New York Ave,(609) 653-3265,"""Nicole really listens and gives appropriate advice.""",
90,3,,Enjoy Food. Enjoy Life. LLC,https://www.google.com/maps/place/Enjoy+Food.+Enjoy+Life.+LLC/data=!4m7!3m6!1s0x6982cbb3dbc990ed:0x9160b82062566e12!8m2!3d40.754757!4d-73.601734!16s%2Fg%2F11tjc54tlz!19sChIJ7ZDJ27PLgmkREm5WYiC4YJE?authuser=0&hl=en&rclk=1,5,Nutritionist,,(212) 729-0327,"""I basically feel like I've become part of the Act On Family!""",
91,3,,Act On Weight & Wellness Care,https://www.google.com/maps/place/Act+On+Weight+%26+Wellness+Care/data=!4m7!3m6!1s0x89c0e9732975b8c1:0xc5ccc2a437f7f074!8m2!3d39.3820797!4d-74.5567824!16s%2Fg%2F11pkm5_18l!19sChIJwbh1KXPpwIkRdPD3N6TCzMU?authuser=0&hl=en&rclk=1,4.2,Weight loss service,545 Tilton Rd,(609) 956-7105,,
92,3,,Dr. Lauren Butler,https://www.google.com/maps/place/Dr.+Lauren+Butler/data=!4m7!3m6!1s0x492d44a9a5f82ab9:0xd6d4433fe93d6d0f!8m2!3d30.34499!4d-81.6831069!16s%2Fg%2F11rk8htxgn!19sChIJuSr4palELUkRD2096T9D1NY?authuser=0&hl=en&rclk=1,,Nutritionist,,,,
93,3,,"Susan R. Krantz, MA","https://www.google.com/maps/place/Susan+R.+Krantz,+MA/data=!4m7!3m6!1s0x89c0c2ae1ca56623:0xb31ab35bcc24e21c!8m2!3d39.4359002!4d-74.6053664!16s%2Fg%2F1wh4grrz!19sChIJI2alHK7CwIkRHOIkzFuzGrM?authuser=0&hl=en&rclk=1",0,Nutritionist,2500 English Creek Ave,(609) 407-2353,"""Excellent virtual GI center with a true professional staff!""",
94,3,,Belly Health,https://www.google.com/maps/place/Belly+Health/data=!4m7!3m6!1s0x24a7db712dbcf7b3:0xe4c935c37c82ed31!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11t4f9l7lw!19sChIJs_e8LXHbpyQRMe2CfMM1yeQ?authuser=0&hl=en&rclk=1,5,Health consultant,,(201) 366-9379,"""Kerry helped me with my GI discomfort in just a few short weeks.""",
95,3,,"Debra M. Joseph, RD","https://www.google.com/maps/place/Debra+M.+Joseph,+RD/data=!4m7!3m6!1s0x89c0c2ae1ca56623:0xff47f1aa3c11bb61!8m2!3d39.435696!4d-74.604645!16s%2Fg%2F1thky4pq!19sChIJI2alHK7CwIkRYbsRPKrxR_8?authuser=0&hl=en&rclk=1",0,Nutritionist,2500 English Creek Ave,(609) 677-6980,"""she's also helped me reverse my pre-diabetes before it turned into Type II!""",
96,1,,"Kerry Conlon, MS, RDN - Digestive Diseases and Disorders Dietitian Nutritionist","https://www.google.com/maps/place/Kerry+Conlon,+MS,+RDN+-+Digestive+Diseases+and+Disorders+Dietitian+Nutritionist/data=!4m7!3m6!1s0x89c3cb745b52e055:0x571f8af0c33ef079!8m2!3d40.073132!4d-74.724323!16s%2Fg%2F11r9g40h8z!19sChIJVeBSW3TLw4kRefA-w_CKH1c?authuser=0&hl=en&rclk=1",5,,39 Sycamore Ave,(732) 351-4424,Onsite services,
97,1,,Root Health Nutrition and Wellness,https://www.google.com/maps/place/Root+Health+Nutrition+and+Wellness/data=!4m7!3m6!1s0x89c231621c15dd15:0x4c4af80510951c61!8m2!3d40.3261452!4d-74.0436323!16s%2Fg%2F11ght8ktlm!19sChIJFd0VHGIxwokRYRyVEAX4Skw?authuser=0&hl=en&rclk=1,4.8,Nutritionist,242 Hwy 79 #8,(732) 784-8378,"""She has helped me design an eating plan that fits my needs.""",
98,1,,Sage Nutrition & Healing Center,https://www.google.com/maps/place/Sage+Nutrition+%26+Healing+Center/data=!4m7!3m6!1s0x89c3cd74ac9782a9:0xcb04c5265dbaf434!8m2!3d40.3508752!4d-74.2495048!16s%2Fg%2F11ft5tqbx_!19sChIJqYKXrHTNw4kRNPS6XSbFBMs?authuser=0&hl=en&rclk=1,5,Nutritionist,1 Cornwall Dr Suite B1,(732) 443-0300,"""She makes this process stress free and enjoyable to talk to each week.""",
99,1,,LBS Nutrition LLC,https://www.google.com/maps/place/LBS+Nutrition+LLC/data=!4m7!3m6!1s0x89c3cf71be1176b5:0x5a2207b00df9cf53!8m2!3d40.411643!4d-74.4209957!16s%2Fg%2F11bwp1_nq5!19sChIJtXYRvnHPw4kRU8_5DbAHIlo?authuser=0&hl=en&rclk=1,4.9,Dietitian ,33 S Wood Ave Suite 600-7200,(732) 210-9581,"""She also listens carefully to understand my goals and concerns.""",
100,1,,"Christa Brown | Registered Dietitian Nutritionist | Weight, Diabetes and More","https://www.google.com/maps/place/Christa+Brown+%7C+Registered+Dietitian+Nutritionist+%7C+Weight,+Diabetes+and+More/data=!4m7!3m6!1s0x89c3b5aa3351d72f:0x40778b0f6aca1315!8m2!3d40.5648899!4d-74.3289279!16s%2Fg%2F11mw502m89!19sChIJL9dRM6q1w4kRFRPKag-Ld0A?authuser=0&hl=en&rclk=1",4.9,Nutritionist ,4400 US-9,(732) 343-4805,"""She gave me a lot of great advice and I never felt judged which is a plus!!""",
101,1,,Nutrition Specialists of New Jersey,https://www.google.com/maps/place/Nutrition+Specialists+of+New+Jersey/data=!4m7!3m6!1s0x89c3d5ba5d51a115:0x8884ff057057413d!8m2!3d40.2845302!4d-74.295469!16s%2Fg%2F11f_075xwp!19sChIJFaFRXbrVw4kRPUFXcAX_hIg?authuser=0&hl=en&rclk=1,4.9,Nutritionist,24 Stelton Rd Suite D,(732) 589-2547,"""She is so knowledgeable, supportive, and really wants you to succeed.""",
102,1,,"SHS Nutrition, LLC","https://www.google.com/maps/place/SHS+Nutrition,+LLC/data=!4m7!3m6!1s0x89c3b8f9e5b19151:0x7b364a3791d53b82!8m2!3d40.5744746!4d-74.4578612!16s%2Fg%2F11c6pss6g8!19sChIJUZGx5fm4w4kRgjvVkTdKNns?authuser=0&hl=en&rclk=1",4.9,Nutritionist ,224 Taylors Mills Rd Suite 111,(732) 395-1282,"""Lorraine truly helped me have a healthy relationship with food.""",
103,1,,PlaNutrition,https://www.google.com/maps/place/PlaNutrition/data=!4m7!3m6!1s0x89c3d3e0cad60437:0xd4e7001ce7e206d9!8m2!3d40.3028559!4d-74.3059831!16s%2Fg%2F11d_wv1fs7!19sChIJNwTWyuDTw4kR2Qbi5xwA59Q?authuser=0&hl=en&rclk=1,5,Weight loss service ,61 Pearl St,(732) 380-7246,"""I really learned a lot highly recommend this class!""",
104,1,,"Lorraine Matthews-Antosiewicz, MS, RD","https://www.google.com/maps/place/Lorraine+Matthews-Antosiewicz,+MS,+RD/data=!4m7!3m6!1s0x89c3b6028996683b:0x460a921e9b9eead4!8m2!3d40.5419216!4d-74.3635806!16s%2Fg%2F1tfxhmpx!19sChIJO2iWiQK2w4kR1Oqemx6SCkY?authuser=0&hl=en&rclk=1",4.9,Nutritionist,,(732) 494-1149,"""Her expertise in functional nutrition has been life-changing for me.""",
105,1,,Nutrition for Life,https://www.google.com/maps/place/Nutrition+for+Life/data=!4m7!3m6!1s0x838759d761e62be5:0xa4191c4de765a802!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11pysp05wq!19sChIJ5SvmYddZh4MRAqhl500cGaQ?authuser=0&hl=en&rclk=1,5,,335 Park Ave,(732) 429-9284,,
106,1,,"Aurora Space, LLC","https://www.google.com/maps/place/Aurora+Space,+LLC/data=!4m7!3m6!1s0x89c23467f013640b:0xce92f37bf2e0c1c4!8m2!3d40.4442412!4d-74.1732476!16s%2Fg%2F11bxc6rgxm!19sChIJC2QT8Gc0wokRxMHg8nvzks4?authuser=0&hl=en&rclk=1",5,Dietitian,121 NJ-34,(848) 468-1181,"""She was very informative and I felt listened to and validated.""",
107,1,,"CFK Nutrition, LLC","https://www.google.com/maps/place/CFK+Nutrition,+LLC/data=!4m7!3m6!1s0x89c3cdbaf96bf4cd:0x3c92263d8fc07a9b!8m2!3d40.4262953!4d-74.2910351!16s%2Fg%2F11snywfr58!19sChIJzfRr-brNw4kRm3rAjz0mkjw?authuser=0&hl=en&rclk=1",,,14 Prentiss Rd,(732) 908-8570,"""She presents the information in terms that are easy to understand.""",
108,1,,"Nehal Vora, RD - Dietitian Nutritionist","https://www.google.com/maps/place/Nehal+Vora,+RD+-+Dietitian+Nutritionist/data=!4m7!3m6!1s0x89c3c92358586d2f:0x8b05caf997ac18b!8m2!3d40.4852024!4d-74.4024317!16s%2Fg%2F11vwd7b99g!19sChIJL21YWCPJw4kRi8F6ma9csAg?authuser=0&hl=en&rclk=1",5,Nutritionist,1819 NJ-35,(617) 982-3658,"""Julianna has been a wonderful asset to my weight loss journey.""",
109,1,,Nutrition and Weight Loss Center of Ocean,https://www.google.com/maps/place/Nutrition+and+Weight+Loss+Center+of+Ocean/data=!4m7!3m6!1s0x89c22f5068e98217:0xf83c1c3e5e2e2862!8m2!3d40.2610652!4d-74.0407387!16s%2Fg%2F1261r4pw6!19sChIJF4LpaFAvwokRYiguXj4cPPg?authuser=0&hl=en&rclk=1,5,Nutritionist ,,(732) 609-3366,"""She enabled me to only be on minimal medication and an amazing diet plan.""",
110,1,,Intuitively Nourished,https://www.google.com/maps/place/Intuitively+Nourished/data=!4m7!3m6!1s0x4ba2a096ad4da549:0x69f11f443b3acb99!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11vrl19p7r!19sChIJSaVNrZagoksRmcs6O0Qf8Wk?authuser=0&hl=en&rclk=1,5,,20 Brookfall Rd,(201) 448-7156,"""Her sensitivity to my struggles really helped me on my way.""",
111,1,,"Tamar Feldman, Registered Dietitian/Nutritionist","https://www.google.com/maps/place/Tamar+Feldman,+Registered+Dietitian%2FNutritionist/data=!4m7!3m6!1s0x89c3c727ff0e9967:0xe6330b7b207e99c5!8m2!3d40.5078843!4d-74.420281!16s%2Fg%2F11hfls5bwh!19sChIJZ5kO_yfHw4kRxZl-IHsLM-Y?authuser=0&hl=en&rclk=1",4.9,Nutritionist ,,(732) 364-0064,"""One week later I lost 3 pounds and I am already feeling so much better.""",
112,1,,Nasar Nutrition,https://www.google.com/maps/place/Nasar+Nutrition/data=!4m7!3m6!1s0x89c3d7c56f5ce1df:0x2e73e1f2d9c08281!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11g2wp433w!19sChIJ3-Fcb8XXw4kRgYLA2fLhcy4?authuser=0&hl=en&rclk=1,5,,195 US-9 ste 204 a,(732) 481-2632,"""Good choices""",
113,1,,RevolutioniZe Nutrition,https://www.google.com/maps/place/RevolutioniZe+Nutrition/data=!4m7!3m6!1s0x89c3d45d0ddc41a7:0x1bcbc6635a468fa6!8m2!3d40.3004257!4d-74.3047629!16s%2Fg%2F1q5cdprhb!19sChIJp0HcDV3Uw4kRpo9GWmPGyxs?authuser=0&hl=en&rclk=1,5,Nutritionist ,,(732) 462-5326,"""Michelle helped me achieve all my nutritional goals.""",
114,1,,New Jersey Academy of Nutrition and Dietetics,https://www.google.com/maps/place/New+Jersey+Academy+of+Nutrition+and+Dietetics/data=!4m7!3m6!1s0x89c233e3a544d789:0x1e4c097b585d5982!8m2!3d41.902259!4d-75.7700406!16s%2Fg%2F11bxc682z1!19sChIJiddEpeMzwokRglldWHsJTB4?authuser=0&hl=en&rclk=1,5,Nutritionist ,,,"""She helped me build a lifestyle, not follow a ""diet"".""",
115,1,,Michele Peters MS RDN,https://www.google.com/maps/place/Michele+Peters+MS+RDN/data=!4m7!3m6!1s0x89c23b80d3d40c03:0x306273ca47483eda!8m2!3d40.073132!4d-74.724323!16s%2Fg%2F11sjr5rzdt!19sChIJAwzU04A7wokR2j5IR8pzYjA?authuser=0&hl=en&rclk=1,5,Nutritionist ,10 Auer Ct,(917) 601-6439,"""She has already helped my husband with diabetes and now it's my turn.""",
116,1,,MY CUSTOM NUTRITION,https://www.google.com/maps/place/MY+CUSTOM+NUTRITION/data=!4m7!3m6!1s0x89c2576fdf5831a1:0x55629152d6e5b107!8m2!3d40.4244778!4d-74.3907686!16s%2Fg%2F11pd4vf53k!19sChIJoTFY329XwokRB7Hl1lKRYlU?authuser=0&hl=en&rclk=1,5,Nutritionist ,100 Commons Way #140,(732) 955-6427,"""She has taught me so much about healthy foods and what my body needs.""",
117,1,,"Elizabeth M. Ebner, MS, RD, CDE","https://www.google.com/maps/place/Elizabeth+M.+Ebner,+MS,+RD,+CDE/data=!4m7!3m6!1s0x89c2307cb1e70d11:0xca87cd94b91d0db4!8m2!3d40.4125177!4d-74.1493027!16s%2Fg%2F1vn9p_8_!19sChIJEQ3nsXwwwokRtA0duZTNh8o?authuser=0&hl=en&rclk=1",4.2,Nutritionist ,1346 How Ln Suite 201,(732) 530-2555,"""You will get a tailored and well balanced plan that fits you to perfection.""",
118,1,,"Everlasting Nutrition and Wellness, Inc.","https://www.google.com/maps/place/Everlasting+Nutrition+and+Wellness,+Inc./data=!4m7!3m6!1s0x89c3c5e10940bf27:0x7bf485be78e1a212!8m2!3d40.4708529!4d-74.4850145!16s%2Fg%2F11q2yglt87!19sChIJJ79ACeHFw4kREqLheL6F9Hs?authuser=0&hl=en&rclk=1",5,Nutritionist,"NutraCo Corporate Offices Bell Works, 101 Crawfords Corner Rd",(732) 851-3792,"""Keith is very professional and with his guidance you will see results!""",
119,1,,NutraCo,https://www.google.com/maps/place/NutraCo/data=!4m7!3m6!1s0xa06d9c5a65c60e39:0xadab2fbdb333afab!8m2!3d40.3650877!4d-74.167457!16s%2Fg%2F11qblfv8gb!19sChIJOQ7GZVqcbaARq68zs70vq60?authuser=0&hl=en&rclk=1,4.1,Dietitian ,,,"""Her knowledge and expertise working with cheerleaders cannot be beat.""",
120,1,,3S Nutrition Coaching,https://www.google.com/maps/place/3S+Nutrition+Coaching/data=!4m7!3m6!1s0x89c15976a6a4ca0f:0x8eeaeaef80b5725f!8m2!3d40.3280786!4d-74.2873035!16s%2Fg%2F11h02vgsd9!19sChIJD8qkpnZZwYkRX3K1gO_q6o4?authuser=0&hl=en&rclk=1,5,Nutritionist,2 Beacon Hill Dr,(201) 481-1491,,
121,1,,The Cheer Nutritionist,https://www.google.com/maps/place/The+Cheer+Nutritionist/data=!4m7!3m6!1s0x89c3c54d11f11a85:0x981a3614890dd849!8m2!3d40.4164232!4d-74.4290906!16s%2Fg%2F11tfyqhhjf!19sChIJhRrxEU3Fw4kRSdgNiRQ2Gpg?authuser=0&hl=en&rclk=1,5,Health consultant,,(732) 425-6225,,
122,1,,"Functional Nutritionist NJ | PCOS Nutritionist | Gut Health Nutritionist - Victoria Peck-Gray, RD","https://www.google.com/maps/place/Functional+Nutritionist+NJ+%7C+PCOS+Nutritionist+%7C+Gut+Health+Nutritionist+-+Victoria+Peck-Gray,+RD/data=!4m7!3m6!1s0x89c3b98883aba193:0x6605a1d2e42ee3f5!8m2!3d40.433481!4d-74.540278!16s%2Fg%2F11h59p661j!19sChIJk6Grg4i5w4kR9eMu5NKhBWY?authuser=0&hl=en&rclk=1",5,,397 Chestnut St,(732) 743-5642,Onsite services,
123,1,,EGGLROCK NUTRITION,https://www.google.com/maps/place/EGGLROCK+NUTRITION/data=!4m7!3m6!1s0x89c3ad81749d1eeb:0xd1368050c108db63!8m2!3d40.6803236!4d-74.2681732!16s%2Fg%2F11c1vjnvz1!19sChIJ6x6ddIGtw4kRY9sIwVCANtE?authuser=0&hl=en&rclk=1,5,Dietitian,402 Main St #214,(908) 764-9062,"""trust me you will love it too SOO PROFESSIONAL AS WELL.""",
124,1,,"Primary Nutrition Associates, LLC Sonal Agarwal MS, RD","https://www.google.com/maps/place/Primary+Nutrition+Associates,+LLC+Sonal+Agarwal+MS,+RD/data=!4m7!3m6!1s0x89c3b1d6cd4057ad:0xeca3924bb0b2659!8m2!3d40.5413988!4d-74.3611134!16s%2Fg%2F11rd8_xb31!19sChIJrVdAzdaxw4kRWSYLuyQ5yg4?authuser=0&hl=en&rclk=1",5,Dietitian,15 Main St,(908) 913-0575,"""Lisa listened to all of my concerns and worked with me to develop a plan.""",
125,1,,Edison Medical Nutrition Center,https://www.google.com/maps/place/Edison+Medical+Nutrition+Center/data=!4m7!3m6!1s0x89c3c9cc5b1cc9f9:0xed3e6c1fde6b18fc!8m2!3d40.5164729!4d-74.3557724!16s%2Fg%2F1vzg3570!19sChIJ-ckcW8zJw4kR_Bhr3h9sPu0?authuser=0&hl=en&rclk=1,4.6,Nutritionist ,,(732) 906-8866,"""Jalpa Sheth helped me successfully navigate my nutritional issues.""",
126,1,,LMG Nutrition PLLC,https://www.google.com/maps/place/LMG+Nutrition+PLLC/data=!4m7!3m6!1s0xb6c584524c7a7bd:0xb24e7651f171e782!8m2!3d40.073132!4d-74.6319291!16s%2Fg%2F11tc_8h2bj!19sChIJvafHJEVYbAsRgudx8VF2TrI?authuser=0&hl=en&rclk=1,5,,"185 Hudson St 5, Suite 2500",(646) 389-2474,,
127,1,,Jalpa Sheth Nutrition & Wellness LLC,https://www.google.com/maps/place/Jalpa+Sheth+Nutrition+%26+Wellness+LLC/data=!4m7!3m6!1s0x89c2576d4613fa25:0x3851645ad61ed050!8m2!3d40.7189857!4d-74.034424!16s%2Fg%2F11gdpzfcln!19sChIJJfoTRm1XwokRUNAe1lpkUTg?authuser=0&hl=en&rclk=1,4.8,Nutritionist,415 N Wood Ave,(201) 744-0542,"""She is so knowledgeable and so compassionate.""",
